Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP103071,Male,No,0,Graduate,No,9538,1987,86,360,1,Urban,Y
LP103072,Male,No,3+,Graduate,No,1977,6250,108,360,0,Semiurban,N
LP103073,Male,No,1,Graduate,No,2484,2067,196,360,1,Semiurban,Y
LP103074,Female,Yes,3+,Graduate,No,4133,0,120,360,1,Rural,Y
LP103075,Male,Yes,2,Not Graduate,No,2755,913,138,360,1,Semiurban,Y
LP103076,Female,Yes,1,Graduate,No,4354,4416,113,360,1,Semiurban,Y
LP103077,Male,No,0,Graduate,No,3167,0,187,360,0,Rural,Y
LP103078,Female,No,2,Graduate,No,2600,2083,136,180,1,Urban,N
LP103079,Female,Yes,1,Graduate,No,14583,4417,137,360,1,Semiurban,Y
LP103080,Male,No,2,Not Graduate,No,3326,0,90,360,1,Semiurban,N
LP103081,Female,Yes,0,Graduate,No,5000,0,73,360,1,Rural,Y
LP103082,Male,No,1,Graduate,No,5500,0,330,360,1,Semiurban,Y
LP103083,Male,Yes,2,Graduate,No,6500,0,113,360,1,Urban,N
LP103084,Female,Yes,3+,Graduate,No,6875,2118,26,300,1,Rural,N
LP103085,Male,No,0,Graduate,No,6283,0,184,360,0,Rural,N
LP103086,Male,No,2,Graduate,No,3418,0,188,360,0,Rural,Y
LP103087,Male,Yes,,Graduate,No,416,0,152,360,1,Rural,Y
LP103088,Female,Yes,2,Graduate,No,4723,2014,114,360,1,Rural,Y
LP103089,Male,No,0,Graduate,No,6783,0,162,360,1,Urban,Y
LP103090,Male,No,1,Graduate,No,3166,0,113,360,0,Urban,N
LP103091,Male,Yes,0,Graduate,No,3167,0,131,360,1,Semiurban,Y
LP103092,Male,Yes,0,Graduate,Yes,8333,0,151,360,1,Semiurban,Y
LP103093,Female,No,0,Graduate,No,8750,1411,112,360,nan,Rural,Y
LP103094,Male,No,1,Graduate,No,5503,2306,133,360,nan,Urban,N
LP103095,Male,Yes,0,Graduate,No,23803,1014,112,360,1,Rural,N
LP103096,Male,Yes,2,Graduate,No,3158,7250,360,360,1,Urban,Y
LP103097,Male,No,3+,Graduate,No,2239,0,121,360,1,Semiurban,Y
LP103098,Male,No,3+,Graduate,No,6633,1987,161,360,1,Rural,Y
LP103099,Male,No,3+,Graduate,,2178,2083,105,360,0,Rural,Y
LP103100,Male,Yes,0,Graduate,No,3052,2985,324,360,1,Urban,Y
LP103101,Male,No,0,Graduate,No,4691,1719,45,300,1,Rural,Y
LP103102,,Yes,0,Graduate,No,6250,8333,200,360,1,Semiurban,Y
LP103103,Male,No,0,Graduate,No,3086,0,185,360,1,Semiurban,Y
LP103104,Male,No,0,Graduate,No,51763,4083,275,180,1,Rural,Y
LP103105,Male,Yes,0,Graduate,No,8566,1820,168,360,1,Rural,Y
LP103106,Female,Yes,0,Graduate,No,3417,1603,72,360,1,Rural,Y
LP103107,Male,No,3+,Not Graduate,No,3816,536,130,360,1,Semiurban,Y
LP103108,Male,No,0,Graduate,No,3283,4301,112,360,nan,Urban,Y
LP103109,Female,Yes,0,Graduate,,3987,1983,108,nan,1,Semiurban,Y
LP103110,Male,No,0,Graduate,No,3762,1917,99,360,1,Semiurban,N
LP103111,Male,Yes,2,Not Graduate,No,2500,0,50,360,1,Urban,Y
LP103112,Male,Yes,1,Not Graduate,Yes,4583,2330,132,480,1,Semiurban,Y
LP103113,Male,No,0,Graduate,No,4166,997,172,360,1,Rural,N
LP103114,Female,Yes,0,Graduate,No,3902,7750,225,360,1,Rural,N
LP103115,Male,Yes,2,Graduate,No,4344,0,133,300,nan,Semiurban,Y
LP103116,Male,Yes,3+,Graduate,Yes,2769,0,84,360,0,Semiurban,Y
LP103117,Male,No,0,Graduate,No,10513,0,112,360,1,Semiurban,N
LP103118,Male,Yes,0,Graduate,No,3069,1710,nan,360,1,Semiurban,Y
LP103119,Male,Yes,1,Not Graduate,No,3237,1030,158,360,1,Urban,N
LP103120,Male,Yes,0,Graduate,No,1977,0,96,360,0,Semiurban,Y
LP103121,Male,No,2,Graduate,No,2149,0,107,360,1,Semiurban,Y
LP103122,Male,Yes,0,Graduate,No,2378,0,76,300,1,Urban,Y
LP103123,Female,No,1,Graduate,No,4106,2330,211,nan,1,Urban,N
LP103124,Male,Yes,2,Graduate,Yes,5000,1800,176,nan,1,Urban,Y
LP103125,Male,No,0,Not Graduate,,7250,0,152,360,1,Semiurban,Y
LP103126,Male,No,1,Graduate,No,3466,0,151,360,nan,Urban,N
LP103127,Male,Yes,0,Graduate,No,2045,0,nan,360,0,Rural,N
LP103128,Male,Yes,3+,Graduate,No,4333,8980,133,360,0,Semiurban,Y
LP103129,Male,Yes,0,Not Graduate,No,4865,0,135,360,1,Urban,Y
LP103130,Male,Yes,0,Graduate,Yes,3399,0,110,360,1,Rural,Y
LP103131,Male,Yes,0,Graduate,Yes,6333,0,95,360,0,Urban,N
LP103132,Male,Yes,1,Graduate,No,4817,10968,104,360,1,Rural,Y
LP103133,Male,Yes,0,Not Graduate,No,3988,0,152,480,1,Urban,Y
LP103134,Male,No,0,Graduate,No,3750,8106,116,360,0,Urban,N
LP103135,Male,Yes,,Not Graduate,No,5503,0,650,360,1,Semiurban,Y
LP103136,Male,Yes,0,Not Graduate,No,3073,2500,56,480,1,Urban,N
LP103137,Male,Yes,0,Graduate,No,3340,1733,152,360,0,Semiurban,Y
LP103138,Male,Yes,0,Graduate,No,3593,1664,66,360,1,Urban,Y
LP103139,Male,Yes,2,Graduate,No,14583,2785,239,360,1,Semiurban,N
LP103140,Male,No,0,Graduate,No,2679,0,25,360,1,Semiurban,N
LP103141,Female,No,0,Graduate,No,3000,0,94,360,1,Rural,Y
LP103142,Male,No,0,Graduate,No,3033,2840,120,360,1,Rural,Y
LP103143,Male,No,3+,Graduate,No,5000,2333,96,480,1,Rural,Y
LP103144,Male,No,0,Graduate,No,8666,754,124,360,nan,Semiurban,Y
LP103145,Male,No,2,Graduate,No,2583,3666,112,360,nan,Semiurban,Y
LP103146,Male,Yes,,Graduate,No,4333,2250,184,360,nan,Urban,Y
LP103147,Male,Yes,2,Graduate,No,5703,0,250,360,nan,Semiurban,Y
LP103148,Male,No,0,Graduate,No,4735,1411,124,360,1,Semiurban,Y
LP103149,Female,Yes,0,Graduate,No,4750,0,128,360,1,Urban,Y
LP103150,Female,No,2,Not Graduate,Yes,5417,1032,9,360,nan,Urban,Y
LP103151,Male,No,0,Graduate,No,14583,0,185,360,1,Semiurban,N
LP103152,Female,Yes,0,Graduate,No,18333,0,110,360,1,Urban,Y
LP103153,Male,Yes,0,Graduate,,7583,41667,158,360,1,Semiurban,Y
LP103154,Female,Yes,0,Graduate,No,2957,0,143,360,0,Urban,Y
LP103155,Female,Yes,3+,Graduate,No,3069,1600,128,360,1,Semiurban,Y
LP103156,Male,Yes,3+,Graduate,Yes,2479,0,70,360,1,Semiurban,Y
LP103157,Male,Yes,,Graduate,No,3000,1911,131,360,nan,Urban,N
LP103158,Male,Yes,0,Not Graduate,No,8334,3850,165,480,1,Rural,Y
LP103159,Male,Yes,0,Not Graduate,No,3406,1459,234,360,1,Urban,Y
LP103160,Male,Yes,2,Graduate,No,5000,0,175,360,1,Semiurban,Y
LP103161,Female,Yes,2,Not Graduate,No,3276,2033,130,360,0,Urban,Y
LP103162,,Yes,0,Graduate,No,210,0,154,360,1,Semiurban,N
LP103163,Male,No,0,Graduate,No,2378,1872,320,360,1,Semiurban,N
LP103164,,No,0,Not Graduate,No,2679,0,95,360,1,Semiurban,Y
LP103165,Female,Yes,1,Not Graduate,No,15759,2917,131,nan,1,Urban,N
LP103166,Male,Yes,1,Graduate,No,3748,1600,nan,360,1,Semiurban,Y
LP103167,Female,Yes,1,Graduate,No,5417,1560,74,180,1,Semiurban,Y
LP103168,Male,Yes,0,Graduate,No,4467,0,255,180,1,Rural,Y
LP103169,Male,Yes,0,Graduate,No,3316,7873,110,360,1,Urban,Y
LP103170,Male,Yes,0,Graduate,No,2309,2583,151,360,nan,Rural,Y
LP103171,Male,Yes,0,Graduate,No,2609,2168,155,180,1,Rural,Y
LP103172,Male,No,3+,Not Graduate,No,9703,5500,267,120,nan,Rural,Y
LP103173,Male,Yes,0,Graduate,No,2454,1833,80,360,0,Semiurban,Y
LP103174,Male,Yes,1,Graduate,No,1928,2254,125,360,1,Rural,Y
LP103175,Male,Yes,0,Graduate,,3865,0,96,360,1,Semiurban,Y
LP103176,Male,Yes,0,Graduate,Yes,11146,0,138,360,1,Semiurban,Y
LP103177,Male,Yes,0,Graduate,No,2875,1625,111,360,1,Urban,Y
LP103178,Male,Yes,0,Graduate,Yes,3927,0,128,360,nan,Urban,Y
LP103179,Male,Yes,0,Graduate,Yes,1880,4301,125,360,1,Rural,Y
LP103180,Female,Yes,3+,Graduate,No,3750,1857,214,360,0,Urban,Y
LP103181,Male,No,0,Graduate,No,5167,1625,25,360,1,Urban,Y
LP103182,Male,Yes,0,Graduate,No,3583,0,143,300,1,Urban,Y
LP103183,Male,Yes,0,Graduate,No,14880,0,191,360,0,Semiurban,Y
LP103184,Male,Yes,1,Graduate,Yes,1500,0,201,360,1,Urban,Y
LP103185,Male,Yes,1,Graduate,No,2787,0,320,360,0,Semiurban,N
LP103186,Female,Yes,1,Graduate,No,3237,2064,136,360,1,Rural,N
LP103187,Male,Yes,2,Graduate,Yes,5649,1783,95,360,0,Semiurban,Y
LP103188,Male,Yes,0,Graduate,No,1800,1840,116,360,1,Urban,Y
LP103189,Male,No,0,Graduate,Yes,2383,0,nan,360,1,Semiurban,N
LP103190,Male,Yes,0,Graduate,No,3400,0,187,360,0,Rural,N
LP103191,Male,Yes,3+,Not Graduate,Yes,3167,1775,nan,360,1,Semiurban,N
LP103192,Male,Yes,0,Not Graduate,No,3089,4000,360,300,1,Rural,Y
LP103193,Male,Yes,0,Not Graduate,No,2679,20000,112,480,1,Urban,Y
LP103194,Male,No,0,Not Graduate,No,7250,1733,50,360,1,Semiurban,Y
LP103195,Male,No,0,Graduate,No,5649,2232,45,360,1,Urban,Y
LP103196,Male,Yes,1,Graduate,No,4288,2232,nan,360,1,Urban,Y
LP103197,Male,No,1,Graduate,,2873,2166,115,180,nan,Rural,Y
LP103198,Male,Yes,2,Graduate,No,2400,3033,145,360,1,Urban,Y
LP103199,Male,Yes,2,Graduate,No,210,2840,120,360,0,Rural,N
LP103200,Male,Yes,2,Graduate,No,8333,2451,154,nan,1,Rural,Y
LP103201,Female,Yes,0,Graduate,No,4000,1666,130,360,nan,Rural,Y
LP103202,Male,No,3+,Graduate,No,4625,5500,155,360,1,Rural,Y
LP103203,Male,No,2,Graduate,No,14866,2365,135,360,1,Rural,Y
LP103204,Female,Yes,0,Not Graduate,No,9166,536,480,360,nan,Semiurban,N
LP103205,Male,Yes,0,Not Graduate,No,2333,1779,258,360,1,Urban,N
LP103206,Male,Yes,2,Graduate,No,1800,1881,144,360,nan,Rural,Y
LP103207,Female,Yes,0,Graduate,No,5417,8980,100,360,1,Semiurban,N
LP103208,Male,No,1,Graduate,No,4166,4600,9,360,1,Semiurban,Y
LP103209,Female,Yes,0,Graduate,No,6822,0,150,360,1,Semiurban,N
LP103210,Male,No,0,Graduate,Yes,4750,0,360,360,1,Urban,Y
LP103211,Female,No,0,Graduate,No,2927,1779,100,360,1,Semiurban,Y
LP103212,Male,No,3+,Graduate,No,4200,0,75,360,nan,Semiurban,Y
LP103213,Male,No,0,Graduate,No,2500,2569,187,300,1,Urban,N
LP103214,Male,Yes,0,Graduate,No,3708,1820,78,360,1,Urban,Y
LP103215,Female,Yes,0,Graduate,,4226,2134,80,360,1,Semiurban,Y
LP103216,Male,No,0,Graduate,No,7583,1255,216,360,0,Urban,N
LP103217,Male,Yes,0,Graduate,,3159,3850,105,360,nan,Urban,Y
LP103218,Male,Yes,2,Graduate,No,2473,2079,105,360,1,Urban,N
LP103219,Male,Yes,1,Graduate,No,3850,0,300,360,1,Urban,N
LP103220,Male,No,0,Graduate,No,5516,1625,102,180,0,Urban,Y
LP103221,Male,Yes,2,Graduate,No,8333,0,95,180,nan,Rural,Y
LP103222,Male,Yes,2,Graduate,No,3596,0,89,360,1,Rural,Y
LP103223,Male,Yes,3+,Graduate,No,3717,0,500,360,1,Urban,N
LP103224,Male,Yes,2,Graduate,No,2423,0,100,360,1,Semiurban,Y
LP103225,Male,No,2,Graduate,Yes,12000,0,600,360,0,Semiurban,Y
LP103226,Male,No,2,Graduate,No,4050,0,243,180,1,Semiurban,Y
LP103227,,No,0,Graduate,No,2957,2436,112,360,nan,Semiurban,Y
LP103228,Female,Yes,0,Graduate,No,3846,0,125,360,1,Semiurban,N
LP103229,Male,Yes,0,Not Graduate,No,12000,1843,nan,480,1,Urban,Y
LP103230,Male,Yes,0,Graduate,No,4547,0,137,360,1,Urban,Y
LP103231,Male,Yes,3+,Graduate,No,5191,5296,143,180,1,Semiurban,Y
LP103232,Male,No,2,Graduate,No,5000,0,nan,360,1,Urban,Y
LP103233,Female,Yes,1,Graduate,,4166,1666,300,360,1,Rural,Y
LP103234,Male,Yes,2,Graduate,No,2237,2330,253,360,1,Urban,Y
LP103235,Male,Yes,3+,Graduate,No,3750,0,180,360,1,Rural,Y
LP103236,Male,Yes,3+,Graduate,No,4708,536,97,360,1,Semiurban,N
LP103237,Male,Yes,0,Graduate,No,14683,0,122,180,1,Semiurban,Y
LP103238,Male,Yes,0,Graduate,No,4226,0,30,360,1,Semiurban,Y
LP103239,Female,No,0,Graduate,No,2987,0,116,360,1,Semiurban,Y
LP103240,Male,Yes,0,Not Graduate,No,3015,0,94,360,1,Semiurban,Y
LP103241,Male,Yes,1,Graduate,No,4666,1875,113,360,nan,Urban,N
LP103242,Male,No,0,Graduate,Yes,4166,1280,165,360,1,Rural,Y
LP103243,Male,Yes,2,Graduate,No,3596,4196,158,360,1,Semiurban,Y
LP103244,Male,Yes,2,Graduate,No,3283,0,300,360,0,Rural,N
LP103245,Male,Yes,0,Graduate,No,7901,0,97,480,1,Semiurban,Y
LP103246,Male,No,2,Graduate,No,2058,7250,205,360,nan,Semiurban,Y
LP103247,Female,Yes,0,Graduate,No,2378,0,138,180,1,Semiurban,Y
LP103248,Female,Yes,0,Not Graduate,No,4344,2166,132,360,1,Urban,Y
LP103249,Male,Yes,1,Graduate,No,2130,1666,nan,360,1,Semiurban,Y
LP103250,Male,No,1,Not Graduate,No,6783,1774,90,360,0,Semiurban,N
LP103251,Male,Yes,0,Not Graduate,Yes,3357,0,nan,360,nan,Semiurban,Y
LP103252,Male,Yes,2,Not Graduate,No,6822,1014,80,360,1,Semiurban,Y
LP103253,Female,Yes,0,Graduate,No,4166,1750,259,360,1,Urban,Y
LP103254,Male,No,0,Graduate,No,4692,242,350,360,1,Urban,Y
LP103255,Male,No,0,Graduate,No,9508,0,600,360,1,Semiurban,N
LP103256,Male,Yes,0,Graduate,No,2661,0,88,180,0,Rural,Y
LP103257,Male,Yes,2,Graduate,Yes,4692,1456,100,360,1,Rural,Y
LP103258,Male,Yes,0,Graduate,No,10513,2067,113,360,1,Urban,Y
LP103259,Male,Yes,0,Graduate,No,4053,2157,90,360,1,Urban,Y
LP103260,Male,Yes,0,Graduate,No,3167,0,130,360,1,Urban,Y
LP103261,Male,Yes,2,Graduate,No,5649,1030,117,360,1,Urban,N
LP103262,Male,Yes,1,Graduate,No,6633,0,110,360,1,Rural,Y
LP103263,Male,No,2,Not Graduate,No,3017,5701,60,84,1,Rural,N
LP103264,Female,No,2,Graduate,No,3017,5625,320,360,1,Semiurban,Y
LP103265,Male,Yes,1,Not Graduate,No,2971,0,75,360,0,Urban,Y
LP103266,Male,Yes,0,Graduate,No,5818,0,180,360,nan,Rural,N
LP103267,Male,No,0,Graduate,No,2768,0,66,360,0,Rural,Y
LP103268,Male,Yes,1,Graduate,No,6783,0,96,360,1,Urban,Y
LP103269,Male,No,1,Graduate,No,4333,0,137,nan,nan,Urban,Y
LP103270,Male,Yes,0,Graduate,No,4167,0,155,360,0,Urban,Y
LP103271,Male,Yes,0,Graduate,No,1378,2333,108,360,1,Urban,Y
LP103272,Male,No,3+,Graduate,No,3333,3013,76,360,0,Rural,Y
LP103273,Male,Yes,0,Graduate,No,3100,0,144,360,1,Rural,Y
LP103274,Male,Yes,0,Graduate,No,3601,2336,290,180,1,Urban,Y
LP103275,Male,Yes,1,Not Graduate,,9328,0,151,360,1,Urban,N
LP103276,Male,No,0,Graduate,No,3166,2079,150,360,1,Rural,N
LP103277,Male,No,0,Graduate,No,5800,0,26,360,0,Urban,N
LP103278,Male,No,3+,Graduate,No,10000,0,258,360,1,Rural,Y
LP103279,Male,Yes,0,Graduate,No,1875,0,132,180,1,Rural,Y
LP103280,Male,Yes,0,Graduate,No,2500,0,146,360,1,Rural,Y
LP103281,Male,Yes,0,Graduate,No,4133,0,56,360,1,Rural,N
LP103282,Male,Yes,3+,Not Graduate,No,5417,0,81,360,1,Rural,N
LP103283,Female,No,0,Not Graduate,No,1828,1600,210,360,nan,Rural,Y
LP103284,Male,No,3+,Graduate,No,6608,1560,132,360,nan,Rural,N
LP103285,Male,No,0,Graduate,No,14583,0,94,360,1,Semiurban,Y
LP103286,Male,Yes,0,Graduate,,2708,0,80,360,0,Urban,Y
LP103287,Male,No,2,Graduate,No,2395,0,173,360,0,Rural,Y
LP103288,Male,No,0,Graduate,No,2500,1280,135,360,1,Rural,Y
LP103289,Male,No,0,Not Graduate,Yes,2214,1302,154,360,1,Rural,N
LP103290,Male,Yes,0,Graduate,No,1916,1811,150,360,1,Semiurban,Y
LP103291,Male,Yes,0,Graduate,No,3200,2417,205,360,0,Urban,Y
LP103292,Male,Yes,0,Not Graduate,No,1538,1425,70,360,1,Semiurban,Y
LP103293,Male,No,0,Not Graduate,No,2620,1811,123,nan,1,Semiurban,Y
LP103294,,No,0,Graduate,No,20166,0,131,360,1,Urban,Y
LP103295,Male,No,1,Graduate,Yes,2031,0,59,360,1,Semiurban,Y
LP103296,Male,No,3+,Graduate,No,4342,0,113,360,nan,Semiurban,Y
LP103297,Male,Yes,1,Graduate,Yes,5500,1126,168,360,1,Urban,Y
LP103298,,No,0,Graduate,No,3180,1424,nan,180,1,Rural,Y
LP103299,Female,Yes,3+,Graduate,No,3029,0,50,360,1,Semiurban,Y
LP103300,Male,No,2,Not Graduate,Yes,4583,1522,116,360,1,Rural,Y
LP103301,Male,Yes,0,Graduate,No,3365,0,120,360,1,Rural,Y
LP103302,Female,Yes,2,Graduate,No,2980,0,158,360,1,Urban,N
LP103303,Male,Yes,0,Graduate,No,3816,0,120,180,1,Rural,N
LP103304,Male,Yes,0,Graduate,No,4566,3000,88,360,1,Semiurban,N
LP103305,Male,No,0,Graduate,No,2500,0,137,360,1,Semiurban,N
LP103306,Male,No,0,Graduate,No,4931,913,239,360,1,Rural,N
LP103307,,No,1,Not Graduate,Yes,3522,3053,113,360,1,Rural,Y
LP103308,Male,Yes,0,Graduate,No,4180,1833,135,360,1,Rural,N
LP103309,Male,No,0,Graduate,No,4166,0,120,480,1,Rural,N
LP103310,Male,Yes,0,Not Graduate,No,2479,1447,nan,360,0,Semiurban,N
LP103311,Female,Yes,0,Graduate,No,2799,1619,89,360,1,Urban,Y
LP103312,Female,No,0,Not Graduate,No,3273,0,9,360,0,Urban,Y
LP103313,Female,Yes,0,Graduate,No,2750,0,109,360,1,Semiurban,N
LP103314,Female,Yes,0,Graduate,Yes,6700,0,115,360,1,Rural,Y
LP103315,Male,Yes,1,Graduate,No,6045,1300,184,360,1,Semiurban,Y
LP103316,Male,No,1,Graduate,,3975,0,480,360,1,Urban,N
LP103317,Male,Yes,0,Graduate,No,2620,0,160,360,1,Semiurban,Y
LP103318,Female,No,2,Graduate,Yes,10139,5064,70,360,1,Urban,N
LP103319,Male,No,1,Graduate,No,3125,1875,201,300,1,Semiurban,Y
LP103320,Female,Yes,,Not Graduate,No,2239,1710,141,360,1,Urban,N
LP103321,,No,0,Not Graduate,No,3166,0,128,360,1,Semiurban,Y
LP103322,Female,Yes,2,Graduate,Yes,1782,0,123,360,1,Semiurban,Y
LP103323,Male,Yes,2,Graduate,No,2237,0,155,360,1,Rural,Y
LP103324,Male,Yes,0,Graduate,No,6000,0,180,360,1,Semiurban,N
LP103325,Female,Yes,0,Graduate,No,3816,0,nan,360,1,Semiurban,N
LP103326,Male,Yes,2,Not Graduate,No,3667,5064,155,360,1,Urban,N
LP103327,Male,Yes,1,Not Graduate,No,5500,0,nan,360,1,Urban,N
LP103328,Male,Yes,0,Not Graduate,No,5000,2451,133,360,1,Urban,Y
LP103329,Male,Yes,0,Graduate,No,2625,1719,129,360,nan,Urban,Y
LP103330,Male,Yes,0,Graduate,No,4288,0,nan,360,1,Rural,N
LP103331,Male,Yes,2,Graduate,No,2708,0,194,180,1,Semiurban,Y
LP103332,Male,No,0,Graduate,No,2301,0,42,360,1,Semiurban,N
LP103333,Male,Yes,0,Graduate,No,11000,0,115,360,0,Urban,N
LP103334,Male,Yes,0,Graduate,No,3315,1983,113,360,1,Urban,Y
LP103335,Male,Yes,0,Graduate,No,1958,2160,250,360,0,Urban,Y
LP103336,Male,No,0,Graduate,No,3459,0,74,360,1,Urban,Y
LP103337,Male,No,1,Graduate,Yes,14880,997,135,180,1,Semiurban,N
LP103338,Male,Yes,3+,Graduate,No,2965,1666,130,360,0,Urban,N
LP103339,Male,No,0,Graduate,Yes,4166,0,97,360,1,Urban,N
LP103340,Male,Yes,2,Graduate,No,5285,2816,130,300,0,Semiurban,Y
LP103341,Male,Yes,0,Graduate,Yes,4707,2118,160,360,0,Rural,Y
LP103342,Female,No,3+,Graduate,No,5935,0,84,360,0,Semiurban,N
LP103343,Male,Yes,1,Graduate,No,3917,1014,234,360,1,Semiurban,Y
LP103344,Male,Yes,1,Graduate,No,4606,1769,216,360,1,Urban,Y
LP103345,Female,No,0,Graduate,No,4342,0,103,360,1,Semiurban,Y
LP103346,Female,Yes,0,Graduate,No,2625,2283,133,360,1,Semiurban,N
LP103347,Male,Yes,2,Graduate,No,3254,0,141,360,1,Semiurban,Y
LP103348,Male,Yes,0,Not Graduate,No,5800,0,46,480,1,Semiurban,Y
LP103349,Male,Yes,3+,Graduate,No,3692,0,71,360,1,Urban,Y
LP103350,Male,Yes,0,Graduate,No,2679,1167,62,360,1,Semiurban,N
LP103351,Male,Yes,0,Graduate,No,4917,0,112,360,1,Rural,N
LP103352,Female,Yes,0,Not Graduate,No,2178,0,110,300,1,Urban,N
LP103353,Male,Yes,0,Graduate,No,4180,1644,173,360,1,Semiurban,Y
LP103354,Female,Yes,1,Graduate,Yes,2894,5302,110,360,1,Semiurban,Y
LP103355,Male,Yes,1,Graduate,No,3015,0,126,360,1,Urban,N
LP103356,Male,No,0,Not Graduate,No,3762,0,349,360,1,Semiurban,Y
LP103357,Male,No,0,Graduate,No,16667,0,600,360,1,Semiurban,Y
LP103358,Male,Yes,0,Graduate,No,2060,10968,160,360,1,Urban,Y
LP103359,Male,No,0,Graduate,No,1820,0,120,360,1,Semiurban,Y
LP103360,Male,Yes,2,Graduate,No,3095,0,155,360,1,Rural,Y
LP103361,Male,Yes,0,Graduate,No,2178,7250,100,360,1,Urban,N
LP103362,Male,Yes,0,Graduate,No,2014,2773,200,360,1,Urban,Y
LP103363,Female,No,2,Graduate,No,16666,1820,88,480,1,Urban,Y
LP103364,Male,Yes,0,Not Graduate,No,8750,0,80,360,1,Urban,N
LP103365,Male,No,0,Graduate,No,2500,1500,141,360,0,Semiurban,N
LP103366,Male,Yes,2,Graduate,No,2423,1451,103,360,1,Semiurban,N
LP103367,Male,Yes,2,Graduate,No,5124,1750,132,360,0,Urban,N
LP103368,Male,Yes,2,Graduate,No,4583,0,570,360,1,Rural,Y
LP103369,Male,Yes,3+,Graduate,No,2609,0,208,360,nan,Urban,Y
LP103370,Male,Yes,0,Not Graduate,No,2045,4000,480,180,1,Rural,N
LP103371,Male,Yes,0,Not Graduate,No,3283,0,600,360,1,Rural,Y
LP103372,Male,Yes,1,Graduate,No,3033,8333,126,360,1,Urban,N
LP103373,Male,No,1,Graduate,No,2833,2333,136,360,1,Semiurban,Y
LP103374,Male,No,3+,Graduate,No,6000,0,188,180,1,Urban,Y
LP103375,Male,Yes,0,Graduate,No,8750,0,290,360,1,Rural,Y
LP103376,Male,No,0,Graduate,,3459,0,187,360,1,Urban,Y
LP103377,Male,No,0,Graduate,No,5166,1587,172,240,1,Rural,Y
LP103378,Male,Yes,0,Graduate,No,3015,2569,175,360,1,Urban,Y
LP103379,Male,Yes,2,Not Graduate,No,2583,4000,120,360,1,Urban,Y
LP103380,,Yes,,Graduate,No,2799,0,136,360,1,Rural,N
LP103381,Male,No,0,Graduate,No,2947,1330,98,360,1,Rural,Y
LP103382,Male,No,0,Graduate,Yes,2600,2054,71,180,0,Rural,Y
LP103383,Male,No,0,Graduate,No,3859,3750,150,360,1,Semiurban,N
LP103384,Male,No,3+,Not Graduate,No,6540,0,120,360,1,Semiurban,Y
LP103385,Male,No,0,Graduate,No,3625,0,275,360,1,Semiurban,Y
LP103386,Male,No,2,Graduate,No,2679,0,132,360,1,Urban,Y
LP103387,Male,Yes,0,Graduate,No,9323,0,134,360,1,Semiurban,N
LP103388,Male,Yes,2,Graduate,No,33846,1800,88,360,1,Urban,Y
LP103389,Male,Yes,0,Graduate,No,3153,0,130,nan,1,Urban,Y
LP103390,Male,Yes,2,Graduate,No,3867,0,95,360,1,Semiurban,Y
LP103391,Male,No,0,Graduate,No,4053,0,102,180,1,Rural,N
LP103392,Male,Yes,0,Graduate,Yes,4860,0,180,360,1,Rural,Y
LP103393,Male,No,3+,Graduate,Yes,5124,1803,182,36,1,Rural,N
LP103394,Female,Yes,0,Graduate,No,14583,923,187,360,1,Rural,Y
LP103395,Male,Yes,0,Graduate,No,3523,0,110,360,1,Urban,N
LP103396,Male,No,3+,Graduate,No,4350,2500,185,360,1,Semiurban,Y
LP103397,Male,Yes,3+,Not Graduate,No,2214,2034,113,360,1,Semiurban,Y
LP103398,,No,2,Graduate,No,2014,1875,143,360,nan,Rural,N
LP103399,Male,Yes,1,Graduate,No,6000,1411,113,360,1,Rural,Y
LP103400,Male,Yes,0,Graduate,,5417,2253,108,360,1,Rural,Y
LP103401,Male,Yes,0,Not Graduate,No,10416,5624,128,12,1,Semiurban,N
LP103402,Male,Yes,1,Graduate,No,3667,33837,201,360,1,Semiurban,Y
LP103403,,No,2,Graduate,No,10833,1842,134,360,1,Semiurban,N
LP103404,Male,No,0,Graduate,No,4009,4301,56,480,1,Urban,Y
LP103405,Male,Yes,0,Graduate,No,4735,2275,125,360,1,Rural,Y
LP103406,Female,No,0,Graduate,No,8000,3066,131,360,nan,Semiurban,Y
LP103407,Female,No,0,Graduate,No,9560,0,134,360,1,Urban,Y
LP103408,Male,No,0,Not Graduate,No,9323,0,71,360,1,Urban,N
LP103409,Male,Yes,0,Graduate,No,6083,2054,123,360,1,Rural,N
LP103410,Male,Yes,0,Graduate,No,8333,1710,104,360,nan,Urban,Y
LP103411,Male,Yes,0,Not Graduate,No,3500,2034,140,360,0,Semiurban,N
LP103412,Male,Yes,0,Not Graduate,No,3333,5624,600,360,1,Urban,Y
LP103413,Female,Yes,2,Graduate,No,3062,0,113,360,0,Urban,Y
LP103414,Male,Yes,3+,Graduate,No,3988,2064,84,360,1,Urban,Y
LP103415,Male,Yes,2,Not Graduate,No,3717,0,120,360,1,Semiurban,Y
LP103416,Female,Yes,0,Graduate,No,4860,2000,172,360,0,Urban,Y
LP103417,Male,Yes,0,Not Graduate,No,4758,1083,96,180,1,Urban,Y
LP103418,Male,No,3+,Not Graduate,No,10750,0,116,360,1,Semiurban,Y
